lemma,pos,popularity_count,rank,source_pos,caps_ratio
reasonable,ADJ,36622,2310,j,0.020000
suck,VERB,36572,2312,v,0.080000
transition,NOUN,36569,2313,n,0.060000
fairly,ADV,36548,2314,r,0.020000
column,NOUN,36526,2315,n,0.040000
wash,VERB,36491,2316,v,0.110000
button,NOUN,36451,2317,n,0.050000
opponent,NOUN,36412,2318,n,0.060000
pour,VERB,36412,2319,v,0.140000
immigrant,NOUN,36379,2320,n,0.040000
first,ADV,36365,2321,r,0.020000
distribution,NOUN,36338,2322,n,0.050000
golf,NOUN,36327,2323,n,0.220000
pregnant,ADJ,36303,2324,j,0.030000
unable,ADJ,36300,2325,j,0.060000
alternative,NOUN,36296,2326,n,0.040000
favorite,NOUN,36231,2327,n,0.030000
stop,NOUN,36214,2328,n,0.120000
violent,ADJ,36167,2329,j,0.040000
portion,NOUN,36150,2330,n,0.020000
acquire,VERB,36094,2331,v,0.020000
suicide,NOUN,36059,2332,n,0.070000
stretch,VERB,36058,2333,v,0.050000
deficit,NOUN,36029,2334,n,0.030000
symptom,NOUN,36021,2335,n,0.050000
solar,ADJ,35987,2336,j,0.140000
capable,ADJ,35954,2338,j,0.010000
complaint,NOUN,35954,2337,n,0.040000
analyze,VERB,35948,2339,v,0.030000
scared,ADJ,35867,2340,j,0.040000
supporter,NOUN,35863,2341,n,0.060000
dig,VERB,35841,2342,v,0.070000
philosophy,NOUN,35824,2345,n,0.090000
pretend,VERB,35824,2344,v,0.050000
childhood,NOUN,35815,2346,n,0.060000
lower,VERB,35791,2347,v,0.050000
well,NOUN,35789,2348,n,0.220000
outside,ADJ,35738,2349,j,0.040000
dark,NOUN,35705,2350,n,0.080000
wealth,NOUN,35662,2351,n,0.060000
welfare,NOUN,35639,2352,n,0.100000
poverty,NOUN,35629,2353,n,0.090000
prosecutor,NOUN,35613,2354,n,0.160000
spiritual,ADJ,35599,2355,j,0.060000
double,ADJ,35592,2356,j,0.130000
evaluate,VERB,35577,2357,v,0.030000
mass,ADJ,35566,2358,j,0.100000
israeli,ADJ,35547,2359,j,1.000000
shift,NOUN,35516,2360,n,0.020000
reply,VERB,35489,2361,v,0.050000
buck,NOUN,35423,2362,n,0.250000
display,NOUN,35418,2363,n,0.030000
knife,NOUN,35408,2364,n,0.050000
round,NOUN,35407,2365,n,0.020000
tech,NOUN,35394,2366,n,0.450000
detective,NOUN,35355,2367,n,0.430000
pack,VERB,35348,2368,v,0.070000
disorder,NOUN,35345,2369,n,0.100000
creature,NOUN,35342,2370,n,0.040000
tear,VERB,35320,2371,v,0.040000
closely,ADV,35294,2372,r,0.010000
industrial,ADJ,35272,2373,j,0.170000
housing,NOUN,35224,2374,n,0.130000
chip,NOUN,35203,2376,n,0.180000
watch,NOUN,35203,2375,n,0.180000
regardless,ADV,35166,2377,r,0.240000
numerous,ADJ,35164,2378,j,0.070000
tie,NOUN,35058,2379,n,0.040000
command,NOUN,35010,2381,n,0.150000
range,VERB,35010,2380,v,0.010000
shooting,NOUN,34970,2382,n,0.040000
pop,VERB,34932,2384,v,0.140000
layer,NOUN,34911,2385,n,0.040000
bread,NOUN,34840,2386,n,0.090000
exception,NOUN,34835,2387,n,0.030000
passion,NOUN,34825,2388,n,0.090000
block,VERB,34808,2389,v,0.030000
highway,NOUN,34789,2390,n,0.310000
pure,ADJ,34741,2391,j,0.100000
commander,NOUN,34731,2392,n,0.330000
extreme,ADJ,34678,2393,j,0.060000
publication,NOUN,34656,2394,n,0.130000
vice,ADJ,34652,2395,j,0.190000
fellow,ADJ,34637,2396,j,0.030000
win,NOUN,34613,2397,n,0.050000
mystery,NOUN,34553,2398,n,0.130000
championship,NOUN,34425,2399,n,0.300000
install,VERB,34402,2400,v,0.050000
tale,NOUN,34400,2401,n,0.150000
liberty,NOUN,34393,2402,n,0.350000
host,VERB,34350,2403,v,0.170000
passenger,NOUN,34335,2405,n,0.060000
physician,NOUN,34292,2406,n,0.100000
graduate,NOUN,34285,2407,n,0.080000
sharp,ADJ,34272,2408,j,0.040000
substance,NOUN,34262,2409,n,0.070000
atmosphere,NOUN,34247,2410,n,0.020000
stir,VERB,34231,2411,v,0.230000
muslim,ADJ,34226,2412,j,1.000000
passage,NOUN,34197,2413,n,0.060000
pepper,NOUN,34195,2414,n,0.110000
emphasize,VERB,34190,2415,v,0.020000
cable,NOUN,34164,2416,n,0.130000
square,NOUN,34163,2417,n,0.490000
recipe,NOUN,34098,2418,n,0.090000
load,VERB,34026,2419,v,0.290000
roof,NOUN,34005,2421,n,0.050000
vegetable,NOUN,34000,2422,n,0.070000
accomplish,VERB,33992,2423,v,0.010000
silent,ADJ,33973,2424,j,0.100000
habit,NOUN,33933,2425,n,0.030000
discovery,NOUN,33930,2426,n,0.160000
total,NOUN,33836,2427,n,0.100000
recovery,NOUN,33830,2428,n,0.100000
dna,NOUN,33819,2429,n,0.990000
gain,NOUN,33808,2430,n,0.030000
territory,NOUN,33787,2431,n,0.080000
girlfriend,NOUN,33779,2432,n,0.040000
consist,VERB,33777,2433,v,0.010000
straight,ADJ,33764,2434,j,0.050000
surely,ADV,33758,2435,r,0.280000
proof,NOUN,33755,2436,n,0.070000
immediate,ADJ,33745,2438,j,0.020000
nervous,ADJ,33745,2437,j,0.040000
parking,NOUN,33735,2439,n,0.070000
sin,NOUN,33703,2440,n,0.090000
unusual,ADJ,33695,2441,j,0.020000
rice,NOUN,33676,2442,n,0.350000
engineering,NOUN,33630,2443,n,0.220000
advance,NOUN,33626,2444,n,0.060000
interview,VERB,33551,2445,v,0.020000
bury,VERB,33531,2446,v,0.040000
still,ADJ,33525,2447,j,0.050000
cake,NOUN,33519,2448,n,0.100000
anonymous,ADJ,33517,2449,j,0.620000
flag,NOUN,33516,2450,n,0.110000
contemporary,ADJ,33482,2451,j,0.140000
good,NOUN,33457,2452,n,0.040000
jail,NOUN,33453,2453,n,0.080000
rural,ADJ,33383,2454,j,0.080000
match,NOUN,33368,2455,n,0.060000
coach,VERB,33363,2456,v,0.210000
interpretation,NOUN,33342,2457,n,0.050000
wage,NOUN,33339,2458,n,0.040000
breakfast,NOUN,33309,2459,n,0.110000
severe,ADJ,33278,2460,j,0.040000
profile,NOUN,33259,2461,n,0.080000
saving,NOUN,33236,2462,n,0.090000
brief,ADJ,33229,2463,j,0.040000
adjust,VERB,33205,2464,v,0.050000
constantly,ADV,33167,2466,r,0.020000
reduction,NOUN,33167,2465,n,0.050000
assist,VERB,33161,2467,v,0.030000
bitch,NOUN,33157,2468,n,0.090000
constant,ADJ,33090,2469,j,0.040000
permit,VERB,33083,2470,v,0.020000
primarily,ADV,33079,2471,r,0.020000
entertainment,NOUN,33057,2472,n,0.200000
shout,VERB,33053,2473,v,0.050000
academy,NOUN,33028,2474,n,0.770000
teaspoon,NOUN,33027,2475,n,0.000000
dream,VERB,33013,2476,v,0.080000
transfer,VERB,33009,2477,v,0.130000
usual,ADJ,32997,2478,j,0.020000
ally,NOUN,32994,2479,n,0.140000
clinical,ADJ,32983,2480,j,0.150000
count,NOUN,32971,2481,n,0.130000
swear,VERB,32971,2482,v,0.040000
avenue,NOUN,32968,2483,n,0.790000
priest,NOUN,32965,2484,n,0.100000
employment,NOUN,32957,2485,n,0.110000
waste,VERB,32952,2486,v,0.040000
relax,VERB,32948,2487,v,0.220000
owe,VERB,32943,2488,v,0.020000
transform,VERB,32910,2489,v,0.040000
grass,NOUN,32880,2490,n,0.060000
narrow,ADJ,32874,2491,j,0.020000
ethnic,ADJ,32857,2492,j,0.060000
scholar,NOUN,32846,2493,n,0.130000
edition,NOUN,32842,2494,n,0.300000
abandon,VERB,32838,2495,v,0.030000
practical,ADJ,32834,2496,j,0.050000
infection,NOUN,32785,2497,n,0.030000
musical,ADJ,32775,2498,j,0.070000
suggestion,NOUN,32775,2499,n,0.040000
resistance,NOUN,32768,2500,n,0.080000
smoke,VERB,32716,2501,v,0.070000
prince,NOUN,32712,2502,n,0.690000
illness,NOUN,32704,2503,n,0.030000
embrace,VERB,32690,2504,v,0.040000
trade,VERB,32679,2505,v,0.040000
republic,NOUN,32646,2506,n,0.660000
volunteer,NOUN,32631,2507,n,0.110000
target,VERB,32627,2508,v,0.050000
general,ADV,32547,2509,r,0.010000
evaluation,NOUN,32514,2510,n,0.120000
mine,NOUN,32473,2511,n,0.110000
opposite,ADJ,32431,2512,j,0.100000
awesome,ADJ,32423,2513,j,0.170000
switch,VERB,32414,2514,v,0.060000
black,NOUN,32406,2515,n,0.220000
iraqi,ADJ,32364,2516,j,1.000000
iron,NOUN,32359,2517,n,0.280000
perceive,VERB,32339,2518,v,0.020000
fundamental,ADJ,32336,2519,j,0.030000
phrase,NOUN,32319,2520,n,0.010000
assumption,NOUN,32317,2521,n,0.030000
sand,NOUN,32307,2522,n,0.110000
designer,NOUN,32303,2523,n,0.090000
planning,NOUN,32282,2524,n,0.130000
leading,ADJ,32280,2525,j,0.050000
mode,NOUN,32229,2526,n,0.070000
respect,VERB,32224,2528,v,0.020000
track,VERB,32224,2527,v,0.040000
widely,ADV,32221,2529,r,0.010000
occasion,NOUN,32220,2530,n,0.010000
approximately,ADV,32193,2532,r,0.100000
pose,VERB,32193,2531,v,0.020000
retire,VERB,32169,2533,v,0.030000
elsewhere,ADV,32165,2534,r,0.080000
festival,NOUN,32159,2535,n,0.440000
cap,NOUN,32115,2536,n,0.140000
secure,VERB,32084,2537,v,0.040000
attach,VERB,32064,2538,v,0.040000
mechanism,NOUN,32060,2539,n,0.030000
intention,NOUN,32022,2540,n,0.020000
scenario,NOUN,32007,2541,n,0.040000
yell,VERB,32005,2542,v,0.050000
incredible,ADJ,31983,2543,j,0.080000
spanish,ADJ,31958,2544,j,0.990000
strongly,ADV,31943,2545,r,0.020000
racial,ADJ,31893,2546,j,0.050000
transportation,NOUN,31888,2547,n,0.270000
pot,NOUN,31864,2548,n,0.050000
boyfriend,NOUN,31817,2549,n,0.040000
consideration,NOUN,31756,2550,n,0.040000
retirement,NOUN,31749,2552,n,0.080000
rarely,ADV,31748,2553,r,0.040000
joint,ADJ,31738,2554,j,0.250000
doubt,VERB,31736,2555,v,0.020000
preserve,VERB,31701,2556,v,0.050000
enormous,ADJ,31697,2557,j,0.020000
cigarette,NOUN,31674,2558,n,0.040000
factory,NOUN,31626,2559,n,0.110000
valuable,ADJ,31626,2560,j,0.030000
clip,NOUN,31612,2561,n,0.520000
electric,ADJ,31583,2562,j,0.190000
giant,NOUN,31557,2563,n,0.500000
slave,NOUN,31539,2564,n,0.070000
submit,VERB,31515,2565,v,0.070000
effectively,ADV,31505,2566,r,0.010000
monitor,VERB,31483,2568,v,0.040000
wonder,NOUN,31463,2569,n,0.140000
resolve,VERB,31452,2570,v,0.020000
remaining,ADJ,31407,2571,j,0.010000
participation,NOUN,31395,2572,n,0.060000
stream,NOUN,31393,2573,n,0.080000
rid,VERB,31388,2574,v,0.020000
origin,NOUN,31342,2575,n,0.120000
teen,NOUN,31336,2576,n,0.160000
particular,ADV,31295,2577,r,0.000000
congressional,ADJ,31271,2578,j,0.380000
bind,VERB,31267,2579,v,0.040000
coat,NOUN,31266,2580,n,0.050000
tower,NOUN,31252,2581,n,0.300000
license,NOUN,31242,2582,n,0.050000
impose,VERB,31201,2584,v,0.010000
innocent,ADJ,31192,2585,j,0.040000
curriculum,NOUN,31171,2586,n,0.070000
mail,NOUN,31141,2587,n,0.160000
estimate,NOUN,31122,2588,n,0.070000
insight,NOUN,31094,2589,n,0.070000
investigator,NOUN,31082,2590,n,0.130000
virus,NOUN,31075,2591,n,0.040000
hurricane,NOUN,31072,2592,n,0.490000
accurate,ADJ,31068,2593,j,0.020000
provision,NOUN,31059,2594,n,0.030000
strike,NOUN,31051,2595,n,0.070000
communicate,VERB,31040,2596,v,0.020000
cross,NOUN,31025,2597,n,0.380000
vary,VERB,31000,2598,v,0.010000
jacket,NOUN,30995,2599,n,0.080000
increasing,ADJ,30970,2600,j,0.040000
equally,ADV,30968,2602,r,0.060000
green,NOUN,30968,2601,n,0.170000
pay,NOUN,30935,2603,n,0.060000
light,VERB,30928,2605,v,0.050000
implication,NOUN,30921,2606,n,0.110000
fiction,NOUN,30883,2607,n,0.140000
protest,NOUN,30878,2608,n,0.030000
mama,NOUN,30857,2609,n,0.670000
imply,VERB,30829,2610,v,0.010000
pant,NOUN,30810,2612,n,0.060000
twin,NOUN,30810,2611,n,0.270000
bend,VERB,30768,2615,v,0.070000
shock,NOUN,30746,2616,n,0.060000
exercise,VERB,30730,2617,v,0.060000
criteria,NOUN,30727,2618,n,0.060000
arab,ADJ,30709,2619,j,1.000000
dirty,ADJ,30707,2620,j,0.120000
ring,VERB,30684,2621,v,0.080000
toy,NOUN,30678,2622,n,0.140000
potentially,ADV,30671,2623,r,0.020000
assault,NOUN,30609,2624,n,0.040000
peak,NOUN,30595,2625,n,0.180000
anger,NOUN,30587,2626,n,0.040000
boot,NOUN,30566,2627,n,0.040000
dramatic,ADJ,30558,2628,j,0.030000
peer,NOUN,30537,2629,n,0.040000
enhance,VERB,30470,2630,v,0.030000
math,NOUN,30465,2631,n,0.110000
slide,VERB,30451,2632,v,0.050000
favor,NOUN,30405,2633,n,0.000000
pink,ADJ,30396,2634,j,0.160000
dust,NOUN,30376,2635,n,0.100000
aunt,NOUN,30364,2636,n,0.500000
lost,ADJ,30362,2637,j,0.170000
prospect,NOUN,30358,2638,n,0.060000
mood,NOUN,30344,2639,n,0.040000
settlement,NOUN,30250,2641,n,0.060000
justify,VERB,30199,2643,v,0.010000
depth,NOUN,30176,2644,n,0.020000
juice,NOUN,30156,2645,n,0.070000
formal,ADJ,30129,2646,j,0.030000
virtually,ADV,30114,2647,r,0.080000
gallery,NOUN,30109,2648,n,0.430000
tension,NOUN,30082,2649,n,0.050000
throat,NOUN,30071,2650,n,0.030000
draft,NOUN,30062,2651,n,0.060000
reputation,NOUN,29988,2652,n,0.020000
index,NOUN,29987,2653,n,0.220000
normally,ADV,29963,2654,r,0.170000
mess,NOUN,29961,2655,n,0.030000
joy,NOUN,29949,2656,n,0.030000
steel,NOUN,29886,2657,n,0.070000
motor,NOUN,29863,2658,n,0.350000
enterprise,NOUN,29857,2659,n,0.300000
moreover,ADV,29856,2661,r,0.880000
salary,NOUN,29856,2660,n,0.040000
giant,ADJ,29852,2662,j,0.090000
cousin,NOUN,29840,2663,n,0.070000
ordinary,ADJ,29816,2664,j,0.050000
graduate,VERB,29793,2665,v,0.040000
dozen,NOUN,29771,2666,n,0.050000
evolution,NOUN,29760,2667,n,0.130000
so-called,ADJ,29757,2668,j,0.020000
helpful,ADJ,29707,2669,j,0.020000
competitive,ADJ,29700,2670,j,0.030000
lovely,ADJ,29696,2671,j,0.100000
fishing,NOUN,29682,2672,n,0.090000
anxiety,NOUN,29659,2673,n,0.060000
carbon,NOUN,29639,2675,n,0.090000
professional,NOUN,29639,2674,n,0.050000
essay,NOUN,29637,2676,n,0.100000
islamic,ADJ,29622,2677,j,0.990000
honor,VERB,29595,2678,v,0.060000
drama,NOUN,29588,2679,n,0.080000
odd,ADJ,29585,2680,j,0.080000
evil,ADJ,29573,2681,j,0.100000
stranger,NOUN,29572,2682,n,0.080000
belt,NOUN,29548,2683,n,0.140000
urge,VERB,29531,2684,v,0.010000
toss,VERB,29527,2685,v,0.090000
formula,NOUN,29504,2687,n,0.340000
potato,NOUN,29496,2688,n,0.090000
monster,NOUN,29491,2689,n,0.200000
smoke,NOUN,29483,2690,n,0.060000
telephone,NOUN,29482,2691,n,0.040000
rape,NOUN,29477,2692,n,0.070000
palm,NOUN,29472,2693,n,0.330000
jet,NOUN,29468,2694,n,0.360000
excited,ADJ,29450,2696,j,0.030000
navy,NOUN,29450,2695,n,0.790000
plot,NOUN,29444,2697,n,0.030000
angle,NOUN,29422,2698,n,0.200000
criticize,VERB,29408,2699,v,0.010000
prisoner,NOUN,29394,2700,n,0.070000
discipline,NOUN,29386,2701,n,0.050000
negotiation,NOUN,29385,2702,n,0.040000
damn,ADJ,29373,2703,j,0.080000
butter,NOUN,29372,2704,n,0.090000
desert,NOUN,29353,2705,n,0.210000
complicated,ADJ,29335,2706,j,0.020000
prize,NOUN,29331,2707,n,0.350000
blind,ADJ,29326,2708,j,0.100000
assign,VERB,29315,2709,v,0.030000
bullet,NOUN,29277,2710,n,0.090000
awareness,NOUN,29265,2711,n,0.080000
sequence,NOUN,29257,2712,n,0.040000
illustrate,VERB,29234,2713,v,0.100000
drop,NOUN,29201,2714,n,0.050000
pack,NOUN,29197,2715,n,0.100000
provider,NOUN,29196,2716,n,0.030000
fucking,ADV,29176,2717,r,0.120000
minor,ADJ,29172,2718,j,0.070000
activist,NOUN,29161,2719,n,0.050000
poem,NOUN,29138,2720,n,0.060000
vacation,NOUN,29123,2721,n,0.050000
weigh,VERB,29121,2722,v,0.040000
gang,NOUN,29116,2723,n,0.150000
privacy,NOUN,29115,2724,n,0.150000
clock,NOUN,29112,2725,n,0.060000
arrange,VERB,29108,2726,v,0.070000
penalty,NOUN,29096,2727,n,0.040000
stomach,NOUN,29089,2728,n,0.020000
concert,NOUN,29086,2729,n,0.100000
originally,ADV,29084,2730,r,0.170000
statistics,NOUN,29070,2731,n,0.240000
electronic,ADJ,29064,2732,j,0.140000
properly,ADV,29063,2733,r,0.020000
bureau,NOUN,29044,2734,n,0.650000
wolf,NOUN,29042,2735,n,0.430000
classic,ADJ,29028,2737,j,0.120000
recommendation,NOUN,28998,2738,n,0.090000
exciting,ADJ,28990,2739,j,0.020000
maker,NOUN,28989,2740,n,0.090000
dear,ADJ,28984,2741,j,0.470000
impression,NOUN,28975,2742,n,0.020000
broken,ADJ,28965,2743,j,0.090000
battery,NOUN,28962,2744,n,0.080000
narrative,NOUN,28928,2745,n,0.040000
process,VERB,28916,2746,v,0.060000
arise,VERB,28915,2747,v,0.020000
kid,VERB,28911,2748,v,0.050000
sake,NOUN,28905,2749,n,0.010000
delivery,NOUN,28903,2750,n,0.060000
forgive,VERB,28897,2751,v,0.160000
visible,ADJ,28886,2752,j,0.020000
heavily,ADV,28880,2753,r,0.010000
junior,ADJ,28869,2754,j,0.340000
diversity,NOUN,28848,2756,n,0.080000
rep,NOUN,28848,2755,n,0.720000
string,NOUN,28844,2757,n,0.070000
lawsuit,NOUN,28834,2758,n,0.020000
cute,ADJ,28813,2760,j,0.090000
deputy,NOUN,28806,2761,n,0.320000
restore,VERB,28777,2762,v,0.050000
buddy,NOUN,28763,2763,n,0.030000
psychological,ADJ,28740,2764,j,0.120000
besides,ADV,28711,2765,r,0.750000
intense,ADJ,28703,2766,j,0.030000
friendly,ADJ,28697,2767,j,0.060000
evil,NOUN,28696,2768,n,0.120000
lane,NOUN,28689,2769,n,0.430000
hungry,ADJ,28647,2770,j,0.070000
bean,NOUN,28639,2771,n,0.200000
sauce,NOUN,28639,2772,n,0.100000
dominate,VERB,28636,2774,v,0.010000
print,VERB,28636,2773,v,0.190000
testing,NOUN,28626,2775,n,0.060000
trick,NOUN,28621,2776,n,0.050000
fantasy,NOUN,28620,2777,n,0.110000
absence,NOUN,28618,2778,n,0.020000
offensive,ADJ,28611,2779,j,0.050000
symbol,NOUN,28609,2780,n,0.040000
recognition,NOUN,28585,2781,n,0.050000
detect,VERB,28574,2782,v,0.020000
tablespoon,NOUN,28554,2783,n,0.180000
construct,VERB,28515,2784,v,0.030000
arrest,NOUN,28504,2786,n,0.020000
approval,NOUN,28499,2787,n,0.030000
defensive,ADJ,28464,2790,j,0.060000
independence,NOUN,28463,2791,n,0.230000
apologize,VERB,28462,2792,v,0.030000
asian,ADJ,28419,2794,j,0.990000
rose,NOUN,28398,2795,n,0.390000
ghost,NOUN,28365,2796,n,0.260000
involvement,NOUN,28357,2797,n,0.030000
permanent,ADJ,28345,2798,j,0.050000
wire,NOUN,28337,2799,n,0.090000
whisper,VERB,28334,2800,v,0.070000
mouse,NOUN,28329,2801,n,0.140000
airline,NOUN,28327,2802,n,0.280000
founder,NOUN,28315,2803,n,0.150000
objective,NOUN,28315,2804,n,0.060000
nowhere,ADV,28292,2805,r,0.130000
alternative,ADJ,28282,2806,j,0.080000
phenomenon,NOUN,28258,2807,n,0.020000
evolve,VERB,28257,2808,v,0.020000
exact,ADJ,28250,2810,j,0.030000
silver,NOUN,28244,2811,n,0.030000
cent,NOUN,28231,2812,n,0.030000
universal,ADJ,28224,2813,j,0.240000
crucial,ADJ,28219,2815,j,0.010000
teenager,NOUN,28219,2814,n,0.050000
viewer,NOUN,28181,2816,n,0.050000
schedule,VERB,28174,2817,v,0.030000
ridiculous,ADJ,28150,2818,j,0.040000
chocolate,NOUN,28147,2819,n,0.140000
sensitive,ADJ,28109,2820,j,0.030000
bottom,ADJ,28102,2821,j,0.170000
grandmother,NOUN,28091,2822,n,0.090000
missile,NOUN,28086,2823,n,0.060000
roughly,ADV,28083,2824,r,0.070000
constitutional,ADJ,28065,2825,j,0.160000
adventure,NOUN,28045,2826,n,0.200000
genetic,ADJ,28027,2827,j,0.080000
advance,VERB,28014,2828,v,0.050000
related,ADJ,28013,2829,j,0.230000
swing,VERB,27981,2830,v,0.060000
ultimate,ADJ,27973,2831,j,0.100000
manufacturer,NOUN,27966,2832,n,0.080000
unknown,ADJ,27955,2833,j,0.080000
wipe,VERB,27952,2834,v,0.050000
crop,NOUN,27946,2835,n,0.040000
survival,NOUN,27914,2836,n,0.090000
line,VERB,27910,2837,v,0.050000
dimension,NOUN,27889,2838,n,0.060000
resist,VERB,27867,2839,v,0.030000
request,VERB,27861,2840,v,0.050000
roll,NOUN,27831,2841,n,0.100000
shape,VERB,27828,2842,v,0.030000
darkness,NOUN,27827,2843,n,0.100000
guarantee,VERB,27824,2844,v,0.020000
historic,ADJ,27799,2845,j,0.150000
educator,NOUN,27782,2846,n,0.110000
rough,ADJ,27778,2847,j,0.050000
personnel,NOUN,27773,2848,n,0.050000
race,VERB,27773,2849,v,0.110000
confront,VERB,27771,2850,v,0.040000
terrorist,NOUN,27765,2851,n,0.050000
royal,ADJ,27749,2852,j,0.540000
elite,NOUN,27712,2853,n,0.100000
occupy,VERB,27708,2854,v,0.160000
emphasis,NOUN,27699,2855,n,0.030000
wet,ADJ,27690,2856,j,0.060000
destruction,NOUN,27666,2857,n,0.040000
raw,ADJ,27663,2858,j,0.110000
inner,ADJ,27642,2859,j,0.070000
proceed,VERB,27636,2860,v,0.050000
violate,VERB,27630,2861,v,0.010000
chart,NOUN,27628,2862,n,0.130000
pace,NOUN,27613,2863,n,0.080000
finance,NOUN,27594,2864,n,0.210000
champion,NOUN,27593,2865,n,0.180000
snap,VERB,27586,2866,v,0.080000
suspect,NOUN,27585,2867,n,0.040000
advise,VERB,27580,2868,v,0.020000
initially,ADV,27566,2869,r,0.160000
advanced,ADJ,27563,2870,j,0.190000
unlikely,ADJ,27546,2871,j,0.020000
barrier,NOUN,27530,2872,n,0.060000
advocate,NOUN,27479,2873,n,0.100000
label,NOUN,27479,2874,n,0.040000
access,VERB,27476,2875,v,0.100000
horrible,ADJ,27456,2876,j,0.050000
burden,NOUN,27443,2877,n,0.040000
violation,NOUN,27435,2878,n,0.020000
idiot,NOUN,27432,2880,n,0.090000
lifetime,NOUN,27432,2881,n,0.070000
working,ADJ,27367,2882,j,0.090000
fund,VERB,27347,2883,v,0.020000
ongoing,ADJ,27334,2884,j,0.040000
react,VERB,27322,2885,v,0.020000
routine,NOUN,27266,2886,n,0.030000
presentation,NOUN,27265,2887,n,0.040000
supply,VERB,27255,2888,v,0.030000
gear,NOUN,27243,2889,n,0.100000
photograph,VERB,27239,2890,v,0.630000
mexican,ADJ,27233,2891,j,1.000000
stadium,NOUN,27233,2892,n,0.470000
translate,VERB,27231,2893,v,0.070000
mortgage,NOUN,27227,2894,n,0.100000
sheriff,NOUN,27193,2895,n,0.510000
clinic,NOUN,27190,2896,n,0.190000
spin,VERB,27184,2897,v,0.060000
coalition,NOUN,27166,2898,n,0.270000
naturally,ADV,27157,2899,r,0.180000
hopefully,ADV,27150,2900,r,0.360000
mix,NOUN,27117,2901,n,0.060000
menu,NOUN,27113,2902,n,0.070000
smooth,ADJ,27095,2903,j,0.060000
advertising,NOUN,27069,2904,n,0.090000
interpret,VERB,27068,2905,v,0.020000
plant,VERB,27047,2906,v,0.070000
dismiss,VERB,27026,2907,v,0.030000
apparent,ADJ,26981,2909,j,0.010000
arrangement,NOUN,26976,2910,n,0.020000
incorporate,VERB,26974,2911,v,0.060000
brilliant,ADJ,26970,2913,j,0.100000
split,VERB,26970,2912,v,0.040000
storage,NOUN,26941,2914,n,0.070000
framework,NOUN,26926,2915,n,0.100000
honestly,ADV,26926,2916,r,0.270000
chase,VERB,26901,2917,v,0.150000
sigh,VERB,26874,2918,v,0.210000
assure,VERB,26863,2919,v,0.010000
utility,NOUN,26839,2920,n,0.110000
taste,VERB,26826,2921,v,0.030000
aggressive,ADJ,26819,2922,j,0.030000
cookie,NOUN,26809,2923,n,0.150000
terror,NOUN,26792,2924,n,0.110000
free,VERB,26787,2925,v,0.110000
worth,NOUN,26778,2926,n,0.050000
wealthy,ADJ,26746,2927,j,0.030000
update,VERB,26744,2928,v,0.240000
forum,NOUN,26724,2929,n,0.290000
alliance,NOUN,26718,2930,n,0.420000
possess,VERB,26713,2931,v,0.020000
empire,NOUN,26692,2932,n,0.450000
curious,ADJ,26666,2933,j,0.080000
corn,NOUN,26609,2934,n,0.120000
calculate,VERB,26570,2936,v,0.030000
hurry,VERB,26561,2937,v,0.350000
elementary,ADJ,26542,2939,j,0.310000
testimony,NOUN,26542,2938,n,0.030000
transfer,NOUN,26541,2940,n,0.060000
stake,NOUN,26539,2941,n,0.050000
precisely,ADV,26538,2942,r,0.070000
bite,VERB,26532,2943,v,0.060000
given,ADJ,26528,2944,j,0.010000
substantial,ADJ,26521,2945,j,0.020000
glance,VERB,26481,2947,v,0.030000
tissue,NOUN,26475,2948,n,0.030000
concentration,NOUN,26470,2949,n,0.030000
developer,NOUN,26466,2950,n,0.080000
found,VERB,26466,2951,v,0.110000
ballot,NOUN,26460,2952,n,0.020000
consume,VERB,26453,2953,v,0.020000
overcome,VERB,26449,2954,v,0.040000
biological,ADJ,26435,2955,j,0.100000
chamber,NOUN,26416,2956,n,0.270000
similarly,ADV,26400,2957,r,0.570000
stick,NOUN,26373,2958,n,0.080000
dare,VERB,26363,2959,v,0.080000
developing,ADJ,26334,2960,j,0.060000
tiger,NOUN,26334,2961,n,0.720000
ratio,NOUN,26305,2962,n,0.050000
lover,NOUN,26282,2963,n,0.090000
expansion,NOUN,26265,2964,n,0.040000
encounter,VERB,26259,2965,v,0.010000
occasionally,ADV,26250,2966,r,0.140000
unemployment,NOUN,26248,2967,n,0.080000
pet,NOUN,26240,2968,n,0.150000
awful,ADJ,26206,2969,j,0.040000
laboratory,NOUN,26198,2970,n,0.350000
administrator,NOUN,26195,2971,n,0.120000
wind,VERB,26183,2972,v,0.030000
quarterback,NOUN,26181,2973,n,0.020000
rocket,NOUN,26167,2974,n,0.260000
preparation,NOUN,26152,2975,n,0.090000
relative,NOUN,26146,2976,n,0.030000
confident,ADJ,26144,2977,j,0.020000
strategic,ADJ,26103,2978,j,0.160000
marine,ADJ,26088,2979,j,0.590000
quote,NOUN,26087,2980,n,0.060000
publisher,NOUN,26079,2981,n,0.180000
innovation,NOUN,26039,2982,n,0.140000
highlight,VERB,26029,2983,v,0.050000
nut,NOUN,26017,2984,n,0.080000
fighter,NOUN,26014,2985,n,0.100000
rank,NOUN,26007,2986,n,0.050000
electricity,NOUN,26003,2987,n,0.050000
instance,NOUN,26001,2988,n,0.010000
fortune,NOUN,25994,2989,n,0.260000
freeze,VERB,25985,2990,v,0.130000
variation,NOUN,25982,2991,n,0.060000
armed,ADJ,25972,2992,j,0.190000
